innings,team,over,ball,batter,bowler,non_striker,batter_runs,extra_runs,total_runs,is_boundary,non_boundary_run,extra_type,wides,noballs,byes,legbyes,penalty,is_wicket,wicket_kind,player_out,fielder,phase
2,Gujarat Titans,11,3,Shubman Gill,Yash Raj Punja,B Sai Sudharsan,0,0,0,False,False,,0,0,0,0,0,False,,,,middle
2,Gujarat Titans,11,4,Shubman Gill,Yash Raj Punja,B Sai Sudharsan,4,0,4,True,False,,0,0,0,0,0,False,,,,middle
2,Gujarat Titans,11,5,Shubman Gill,Yash Raj Punja,B Sai Sudharsan,4,0,4,True,False,,0,0,0,0,0,False,,,,middle
2,Gujarat Titans,11,6,Shubman Gill,Yash Raj Punja,B Sai Sudharsan,2,0,2,False,False,,0,0,0,0,0,False,,,,middle
2,Gujarat Titans,12,1,B Sai Sudharsan,N Burger,Shubman Gill,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
2,Gujarat Titans,12,2,Shubman Gill,N Burger,B Sai Sudharsan,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
2,Gujarat Titans,12,3.wides,B Sai Sudharsan,N Burger,Shubman Gill,0,1,1,False,False,wides,1,0,0,0,0,False,,,,middle
2,Gujarat Titans,12,3,B Sai Sudharsan,N Burger,Shubman Gill,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
2,Gujarat Titans,12,4,Shubman Gill,N Burger,B Sai Sudharsan,0,0,0,False,False,,0,0,0,0,0,False,,,,middle
2,Gujarat Titans,12,5,Shubman Gill,N Burger,B Sai Sudharsan,4,0,4,True,False,,0,0,0,0,0,False,,,,middle
2,Gujarat Titans,12,6,Shubman Gill,N Burger,B Sai Sudharsan,4,0,4,True,False,,0,0,0,0,0,False,,,,middle
2,Gujarat Titans,13,1,B Sai Sudharsan,Brijesh Sharma,Shubman Gill,4,0,4,True,False,,0,0,0,0,0,False,,,,middle
2,Gujarat Titans,13,2,B Sai Sudharsan,Brijesh Sharma,Shubman Gill,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
2,Gujarat Titans,13,3,Shubman Gill,Brijesh Sharma,B Sai Sudharsan,4,0,4,True,False,,0,0,0,0,0,False,,,,middle
2,Gujarat Titans,13,4.wides,Shubman Gill,Brijesh Sharma,B Sai Sudharsan,0,1,1,False,False,wides,1,0,0,0,0,False,,,,middle
2,Gujarat Titans,13,4,Shubman Gill,Brijesh Sharma,B Sai Sudharsan,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
2,Gujarat Titans,13,5,B Sai Sudharsan,Brijesh Sharma,Shubman Gill,0,0,0,False,False,,0,0,0,0,0,True,hit wicket,B Sai Sudharsan,,middle
2,Gujarat Titans,13,6,JC Buttler,Brijesh Sharma,Shubman Gill,2,0,2,False,False,,0,0,0,0,0,False,,,,middle
2,Gujarat Titans,14,1,Shubman Gill,RA Jadeja,JC Buttler,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
2,Gujarat Titans,14,2,JC Buttler,RA Jadeja,Shubman Gill,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
2,Gujarat Titans,14,3,Shubman Gill,RA Jadeja,JC Buttler,4,0,4,True,False,,0,0,0,0,0,False,,,,middle
2,Gujarat Titans,14,4,Shubman Gill,RA Jadeja,JC Buttler,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
2,Gujarat Titans,14,5,JC Buttler,RA Jadeja,Shubman Gill,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
2,Gujarat Titans,14,6,Shubman Gill,RA Jadeja,JC Buttler,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
2,Gujarat Titans,15,1,Shubman Gill,JC Archer,JC Buttler,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
2,Gujarat Titans,15,2,JC Buttler,JC Archer,Shubman Gill,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
2,Gujarat Titans,15,3,Shubman Gill,JC Archer,JC Buttler,0,0,0,False,False,,0,0,0,0,0,False,,,,middle
2,Gujarat Titans,15,4,Shubman Gill,JC Archer,JC Buttler,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
2,Gujarat Titans,15,5,JC Buttler,JC Archer,Shubman Gill,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
2,Gujarat Titans,15,6,Shubman Gill,JC Archer,JC Buttler,0,0,0,False,False,,0,0,0,0,0,True,lbw,Shubman Gill,,middle
2,Gujarat Titans,16,1,JC Buttler,TU Deshpande,Washington Sundar,1,0,1,False,False,,0,0,0,0,0,False,,,,death
2,Gujarat Titans,16,2,Washington Sundar,TU Deshpande,JC Buttler,0,0,0,False,False,,0,0,0,0,0,False,,,,death
2,Gujarat Titans,16,3,Washington Sundar,TU Deshpande,JC Buttler,1,0,1,False,False,,0,0,0,0,0,False,,,,death
2,Gujarat Titans,16,4,JC Buttler,TU Deshpande,Washington Sundar,1,0,1,False,False,,0,0,0,0,0,False,,,,death
2,Gujarat Titans,16,5,Washington Sundar,TU Deshpande,JC Buttler,0,0,0,False,False,,0,0,0,0,0,False,,,,death
2,Gujarat Titans,16,6,Washington Sundar,TU Deshpande,JC Buttler,4,0,4,True,False,,0,0,0,0,0,False,,,,death
2,Gujarat Titans,17,1,JC Buttler,JC Archer,Washington Sundar,1,0,1,False,False,,0,0,0,0,0,False,,,,death
2,Gujarat Titans,17,2,Washington Sundar,JC Archer,JC Buttler,0,0,0,False,False,,0,0,0,0,0,False,,,,death
2,Gujarat Titans,17,3,Washington Sundar,JC Archer,JC Buttler,4,0,4,True,False,,0,0,0,0,0,False,,,,death
2,Gujarat Titans,17,4,Washington Sundar,JC Archer,JC Buttler,6,0,6,True,False,,0,0,0,0,0,False,,,,death
2,Gujarat Titans,17,5,Washington Sundar,JC Archer,JC Buttler,1,0,1,False,False,,0,0,0,0,0,False,,,,death
2,Gujarat Titans,17,6,JC Buttler,JC Archer,Washington Sundar,0,0,0,False,False,,0,0,0,0,0,False,,,,death
2,Gujarat Titans,18,1,Washington Sundar,N Burger,JC Buttler,0,0,0,False,False,,0,0,0,0,0,True,caught,Washington Sundar,D Ferreira,death
2,Gujarat Titans,18,2,R Tewatia,N Burger,JC Buttler,0,0,0,False,False,,0,0,0,0,0,False,,,,death
2,Gujarat Titans,18,3,R Tewatia,N Burger,JC Buttler,0,0,0,False,False,,0,0,0,0,0,False,,,,death
2,Gujarat Titans,18,4,R Tewatia,N Burger,JC Buttler,0,0,0,False,False,,0,0,0,0,0,False,,,,death
2,Gujarat Titans,18,5.wides,R Tewatia,N Burger,JC Buttler,0,1,1,False,False,wides,1,0,0,0,0,False,,,,death
2,Gujarat Titans,18,5,R Tewatia,N Burger,JC Buttler,2,0,2,False,False,,0,0,0,0,0,False,,,,death
2,Gujarat Titans,18,6,R Tewatia,N Burger,JC Buttler,1,0,1,False,False,,0,0,0,0,0,False,,,,death
2,Gujarat Titans,19,1,R Tewatia,Brijesh Sharma,JC Buttler,4,0,4,True,False,,0,0,0,0,0,False,,,,death
2,Gujarat Titans,19,2,R Tewatia,Brijesh Sharma,JC Buttler,4,0,4,True,False,,0,0,0,0,0,False,,,,death
2,Gujarat Titans,19,3,R Tewatia,Brijesh Sharma,JC Buttler,0,0,0,False,False,,0,0,0,0,0,False,,,,death
2,Gujarat Titans,19,4,R Tewatia,Brijesh Sharma,JC Buttler,6,0,6,True,False,,0,0,0,0,0,False,,,,death
